track_id,track_name,artists,track_genre,popularity,energy,tempo,valence,intensity
2lEPtBF7FhGnzEpvbJFkHU,Hardcore To Da Bone,Masters of Ceremony,happy,19,0.961,92.509,0.161,{1}
5u8xoqHDawYjSGayeIxz37,1 Gabber Family,Rob Gee,happy,19,0.977,100.054,0.475,{1}
2mWIEU9qfnoTgUEMnUzLaJ,Sound Becomes One - Video & MoH,Partyraiser;Destructive Tendencies,happy,20,0.872,91.824,0.0396,{1}
4wiBBUMNZ45IgZUPz7mNBC,Bounce Like A Champ - Radio Edit,Partyraiser;Hard Effectz,happy,20,0.891,100.006,0.157,{1}
5ofspw1DYSisBg00QS1k61,Alt,Dj Promo,happy,19,0.935,80.038,0.262,{1}
0M5GVWSzrlGzUyuOpD9nBW,BazeFaze - SPLT SCND INTERLUDE RMX 8,DJ Ruffneck;SPLT SCND,happy,18,0.977,112.683,0.0756,{1}
74PRkDVixxRboY4CGmxPc8,Murderfest,Drokz,happy,19,0.858,104.929,0.14,{1}
0OPti34aF3zWNAVQotefHa,The Horror - Soulblast Remix,Rotterdam Terror Corps;Soulblast,happy,20,0.948,99.998,0.125,{1}
6AgtKKguNTbinCHbmI4aYh,I better be real nice to you - Radio Edit,Drokz,happy,19,0.996,114.935,0.0392,{1}
0xyqoKxML1pU44LTfLsXCp,And Died Again - Edit,Nosferatu,happy,19,0.982,97.436,0.259,{1}
1Rthn0f2nMv9Bj8i5ANYus,And Died Again - Original Mix,Nosferatu,happy,20,0.987,97.477,0.119,{1}
6zedQi2J5E5PZQKAt3Q7TZ,Sloop Die Speakers! - Originele Mix,Neophyte;Drokz,happy,19,0.965,92.501,0.0399,{1}
5giboBhNyk67Pq6Hu3KNjH,The Ultimate Paul Elstak Mash-Up,Paul Elstak;Deadly Guns,happy,18,0.966,95.066,0.0758,{1}
5nsUKCIDitdCRFCPjF0YdD,Fuckin' sweat,The Stunned Guys;DJ Lancinhouse,happy,19,0.913,89.986,0.188,{1}
0FfIyy4ThTtcKbDmQSE7vm,Na Naa (Naaa Na Naa),De Doelleazen,happy,19,0.99,89.989,0.635,{1}
3E3VvWlS1eoutNJj5I3Dgy,One Day - Radio Version,2 Brothers On The 4th Floor,happy,19,0.794,92.125,0.841,{1}
7f38WnhrCBlvwg5O3eDS6b,Hardcore Door Je Donder,Tha Playah;Never Surrender,happy,18,0.988,99.975,0.228,{1}
5LvuWDzzCkuB50o8TEbc6x,Phreak ya Speaka,Promo,happy,19,0.974,89.717,0.34,{1}
0NVd3CrR4U4n8efEXnDKQ8,Fuck Martina - Stunned Guys Remix,Bodylotion,happy,18,0.896,92.987,0.181,{1}
3hEoFyE40yESyQXOALuI3n,Get It Crackin' - Sefa Remix,Re-Style,happy,18,0.929,100.035,0.0663,{1}
2MoxQcAxznXX0A4VDyUcuU,Hakkûh (Loud Play Mix),3 Steps Ahead,happy,18,0.915,98.507,0.0382,{1}
0aVeKK8ga19q70Q1T5RY3r,Daar zijn we weer!,Nosferatu;Neophyte,happy,18,0.976,100.023,0.259,{1}
6DGpI3EQZqOSnCgDmYgAsq,Gangster (Feel So Good),3 Steps Ahead,happy,18,0.857,102.513,0.146,{1}
63cP6Urg4CgLfmTunnvbha,Kill tha Noise,Promo,happy,19,0.965,92.907,0.362,{1}
0RiBqUX5tKiF04fLWBCOyl,Legs - '96 Hardcore Remix,DJ Waxweazle,happy,17,0.963,94.831,0.176,{1}
7FAbThrCzq2ELXd74x8Niw,So Cold [Mixed],Anime,happy,18,0.944,95.182,0.161,{1}
4mDLsDN8YVH4dzmzTieEhe,Dominatin' - 1993 Summer Remix,The Prophet,happy,17,0.987,99.86,0.046,{1}
1CsYouzqkhwqLSz2frDwIA,Daze of Old - Chaotic Hostility Edit 4 Pandemonium,The Outside Agency,happy,19,0.962,99.939,0.134,{1}
4LZy1CUAJXV6U0LVDP3mPz,You Can't Kill Me,Neophyte,happy,17,0.998,100.003,0.129,{1}
3ElinaZnVaLzboAQCTIEyu,Gangsta Knows Gangsta,Partyraiser;Da Mouth of Madness,happy,17,0.956,105.083,0.0949,{1}
59kKXzB5ixZHoHH8nHsx6Q,Fuck That Motherfucker - The Vizitor RMX,Noisekick,happy,17,0.977,119.899,0.317,{1}
7yXSDXTyf7O67oMFnHSoV9,From The Wescoast - Original Mix,Partyraiser,happy,17,0.975,97.01,0.386,{1}
7DY2nRhvYwOOiOWWqydNvN,Back From The Dead - Original Mix,Paul Elstak;Partyraiser,happy,17,0.867,92.563,0.539,{1}
32JOekV9mAQGTqID2CoAxX,La Bomba - Original Mix,Partyraiser;F. Noize,happy,17,0.992,99.969,0.175,{1}
3EpDJYcWVMzAkhY021njQd,Cut The Midrange (Drop The Bass),Paul Elstak,happy,17,0.997,95.003,0.282,{1}
0BXCpZGROFB46UeGUiC9FE,Forgotten Moments,Lenny Dee,happy,17,0.892,95.491,0.0973,{1}
6T1E8SoRoxLuVvdtGREVY2,Weed song,Tommyknocker;The Braindrillerz;MC Ghost,happy,17,0.754,95.043,0.309,{1}
1jPKn9vmP5ZvXWGhOGRnGF,GG-RAM,Noisekick;Paranoizer,happy,17,0.996,112.457,0.36,{1}
28mktp2ke7d7RfO7JD4GaA,Boomshakalaka - 2016 rebuild,Lenny Dee;Randy;The Sickest Squad,happy,17,0.987,99.898,0.542,{1}
00SS0GOzQ6A1zxBvtblkWr,Hardcore To Da Bone - 2012 Edit,Masters of Ceremony,happy,16,0.835,97.47,0.212,{1}
0JEePwoX9CcDKFQzleBZzZ,Turbo - D-Fence Decade Mix,Paul Elstak;New Kids;D-Fence,happy,57,0.913,94.989,0.16,{1}
75uI25y933a6F7DCVqVrfK,Hardcore Power - Original,DJ Waxweazle,happy,15,0.767,94.89,0.199,{1}
3ZT0anY0BLwY7RO8h7GFJR,We Are The Gabbers - Remastered,Rotterdam Terror Corps,happy,17,0.894,93.907,0.0586,{1}
6uhnzMRHm2LgYNb9gFEfAR,E.H.B.O.,Party Animals,happy,16,0.982,101.948,0.318,{1}
5RShCGkfExpEY4mvHXhb0z,Cold Kickin' Ass,Paul Elstak,happy,16,0.992,95.018,0.373,{1}
6GosDkbGtjVwkVKAU6iNRs,Q-Galaxy (Q-BASE BKJN OST 2017),The Sickest Squad;MC Diesel,happy,17,0.978,100.062,0.0371,{1}
4Isb3WnnzHZRmcTqaoDBG0,Rebel,Charly Lownoise & Mental Theo,happy,16,0.78,92.456,0.275,{1}
2HZLXBOnaSRhXStMLrq9fD,Mary On A Cross,Ghost,hard-rock,88,0.9,130.02,0.561,"{2, 3}"
7o2CTH4ctstm8TNelqjb51,Sweet Child O' Mine,Guns N' Roses,hard-rock,84,0.91,125.116,0.629,{2}
78lgmZwycJ3nzsdgmPPGNx,Immigrant Song - Remaster,Led Zeppelin,hard-rock,78,0.932,112.937,0.619,{2}
2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,AC/DC,hard-rock,85,0.913,115.728,0.423,{2}
2QHkMyf71kpkTiYYsp8qYO,Spillways,Ghost,hard-rock,8,0.868,128.069,0.804,{2}
3EAdkWngM7RifOu9kSH4cu,Square Hammer,Ghost,hard-rock,0,0.903,129.986,0.746,{2}
4kLIAQN2z1Uh0NvpNgz6jF,Rock And Roll All Nite,KISS,hard-rock,1,0.926,144.8,0.686,{3}
6QDAJvROnF636DZ5ApeIuR,Hell Or High Water,KISS,hard-rock,1,0.939,117.322,0.538,{2}
4x0syYhWwD6zafzXsQXa1t,Heaven's On Fire,KISS,hard-rock,1,0.909,124.313,0.697,{2}
6mopp3XBL0cu6odV7RhVWy,Creatures Of The Night,KISS,hard-rock,1,0.983,121.397,0.0693,{2}
0bVtevEgtDIeRjCJbK3Lmv,Welcome To The Jungle,Guns N' Roses,hard-rock,80,0.954,123.453,0.331,{2}
6MpUuLKMSRj82KbyoFlO6M,The Spirit Of Radio,Rush,hard-rock,0,0.95,135.818,0.611,"{2, 3}"
4OROzZUy6gOWN4UGQVaZMF,The Trooper - 2015 Remaster,Iron Maiden,hard-rock,75,0.908,159.756,0.669,{3}
4jJ0RTLxottQzkwZaMIb25,We're Not Gonna Take It (Single Version),Twisted Sister,hard-rock,0,0.905,149.377,0.626,{3}
3GHDhZVRhSIrlWdgxch7uA,Teenage Frankenstein,Alice Cooper,hard-rock,0,0.884,130.147,0.685,{2}
0FbZgT0gzFe6VCAZdhtFT5,We're Not Gonna Take It,Twisted Sister,hard-rock,0,0.925,149.188,0.923,{3}
5nekfiTN45vlxG0eNJQQye,Fade To Black - Remastered,Metallica,hard-rock,69,0.924,113.574,0.28,{2}
2dXsILW8gzkosqleHAvl0v,For Whom The Bell Tolls - Remastered,Metallica,hard-rock,73,0.858,117.897,0.249,{2}
0C80GCp0mMuBzLf3EAXqxv,Shoot to Thrill,AC/DC,hard-rock,73,0.904,141.038,0.48,{3}
0D0ZwI5RWUb9l1GQMmRS5R,Slave to the Grind,Skid Row,hard-rock,0,0.964,133.238,0.352,"{2, 3}"
02IzKHWkGVtNMdPoOAxHb3,I Wish It Was Christmas Today,Cheap Trick,hard-rock,0,0.984,164.959,0.304,{3}
2Pn03PIZpWIt34wML20qst,Christmas Christmas,Cheap Trick,hard-rock,0,0.942,180.372,0.143,{3}
65HA9FsYyA2xro9RzNlNmy,Kickstart My Heart,Mötley Crüe,hard-rock,36,0.982,179.23,0.275,{3}
7B6FA3U2qUcV1gzWE6lTrR,"You Could Be Mine - Live In New York, Ritz Theatre - May 16, 1991",Guns N' Roses,hard-rock,0,0.995,157.779,0.147,{3}
2d4e45fmUnguxh6yqC7gNT,Dirty Deeds Done Dirt Cheap,AC/DC,hard-rock,74,0.906,135.653,0.507,"{2, 3}"
7JhZEc8jAwdweCixk0Vpfp,Sweet Child O' Mine - Live,Slash;Myles Kennedy,hard-rock,1,0.941,128.795,0.442,{2}
5sqkarfxe7UejHTlCtHCLS,Let Me Hear,"Fear, and Loathing in Las Vegas",hard-rock,62,0.995,184.066,0.303,{3}
6nswV1Lz3OZkaiCJfmVUOa,The Unforgiven II,Metallica,hard-rock,66,0.89,133.047,0.249,{2}
4feXJ5IC3avXsVW9WNFSag,Rock N Roll Train,AC/DC,hard-rock,71,0.931,118.4,0.697,{2}
4Zc7TCHzuNwL0AFBlyLdyr,Run to the Hills - 2015 Remaster,Iron Maiden,hard-rock,72,0.943,173.671,0.458,{3}
2RaA6kIcvomt77qlIgGhCT,Breaking the Law,Judas Priest,hard-rock,72,0.961,164.019,0.491,{3}
4ECNtOnqzxutZkXP4TE3n3,Separate Ways (Worlds Apart),Journey,hard-rock,74,0.962,131.435,0.377,"{2, 3}"
0dlTGl67UFWcKupzkxZYOn,You Could Be Mine,Guns N' Roses,hard-rock,72,0.985,151.007,0.323,{3}
5qFxuUIAwJlzO60vqOiL7y,Rainbow In The Dark,Dio,hard-rock,68,0.912,117.582,0.682,{2}
7nemcVsXVFZF01iqpIIo2Y,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),AC/DC,hard-rock,72,0.863,135.962,0.532,{2}
32puFzyAEnxuSQNL9H8E4i,Kings of Metal,Manowar,hard-rock,0,0.881,132.128,0.692,{2}
0yfrIZmkRV80l28gDcz8nU,Memórias,Pitty,hard-rock,44,0.944,175.586,0.337,{3}
4BG5z09kr5M1CVla6MQmcO,Only Time Will Tell,Asia,hard-rock,0,0.884,125.314,0.294,{2}
7ACCBGSVoNukpfJ1Ah4NB2,Heat Of The Moment,Asia,hard-rock,0,0.872,135.931,0.575,{2}
13Uvqll8OQDjw3wDweIK9y,The Day That Never Comes,Metallica,hard-rock,65,0.982,126.883,0.501,{2}
28WmNsclKsrVmdv3tDmoYU,Seek & Destroy - Remastered,Metallica,hard-rock,69,0.964,140.817,0.448,{3}
6QDbGdbJ57Mtkflsg42WV5,Hot for Teacher - 2015 Remaster,Van Halen,hard-rock,71,0.947,127.631,0.465,{2}
1HM7Vp84E4SMzdrZONg6bH,Wasted Years - 2015 Remaster,Iron Maiden,hard-rock,67,0.959,154.221,0.492,{3}
3Suli2OnPcXOOH8z2sR2pu,Charlie Brown Jr - Ao Vivo,Charlie Brown Jr.,hard-rock,43,0.989,119.432,0.475,{2}
01p5s1IbneueexPka3Px3O,Coração Satânico - Ao Vivo,Charlie Brown Jr.;Marcelo Nova,hard-rock,43,0.937,181.937,0.288,{3}
0J4r8Vmq34tTWw0g0wanKP,A Melhor Banda de Todos os Tempos da Última Semana,Titãs,hard-rock,43,0.976,165.812,0.941,{3}
71fSn6OIF7HnCbgCzOBqpj,Runnin' Wild,Airbourne,hard-rock,69,0.947,162.052,0.394,{3}
05RgAMGypEvqhNs5hPCbMS,Panama - 2015 Remaster,Van Halen,hard-rock,74,0.978,141.167,0.451,{3}
5dbg63VvmTjGvnapJC6LgQ,O Mundo Explodiu La Fora,Charlie Brown Jr.,hard-rock,41,0.913,152.065,0.848,{3}
4Kf80JwKZcrHE0jJQKuH0e,Dean's Dream,The Dead Milkmen,hard-rock,43,0.921,110.589,0.849,{2}
7Fhr46PhABM7LdDVLeucUP,Hoje Eu Só Procuro A Minha Paz,Charlie Brown Jr.,hard-rock,42,0.94,174.106,0.624,{3}
72hpTHMLFrO4ErhSQl2FhZ,Can't Stop Lovin' You,Van Halen,hard-rock,63,0.898,118.006,0.537,{2}
56k2ztFw7hQRzDeoe80pJo,Kiss The Go-Goat,Ghost,hard-rock,71,0.851,130.053,0.549,{2}
1Gqpa08T7eBAvPQj9O9L2Q,Just Awake,"Fear, and Loathing in Las Vegas",hard-rock,58,0.98,191.147,0.567,{3}
6gQUbFwwdYXlKdmqRoWKJe,Dude (Looks Like A Lady),Aerosmith,hard-rock,71,0.982,126.294,0.91,{2}
0WTc2jsUgF4Y2MOz0aYvsR,Paranoid,Megadeth,hard-rock,65,0.973,187.385,0.628,{3}
1TAwDeEPPPLQNSFwUhHvaH,Agora Só Falta Você,Pitty,hard-rock,40,0.866,128.028,0.756,{2}
2GHBe8pqsAp0CE3sPRhSO9,Hoje De Noite,Charlie Brown Jr.,hard-rock,40,0.868,120.124,0.69,{2}
5u5F7qLDvZjBSktaDp4HxB,Moneytalks,AC/DC,hard-rock,67,0.903,121.841,0.412,{2}
17lu4tymfnhmcIDlzBbtAb,For Those About to Rock (We Salute You),AC/DC,hard-rock,67,0.919,134.021,0.471,"{2, 3}"
4vQnWwYBGabKpAoYLfinQp,Anacrônico,Pitty,hard-rock,40,0.868,138.111,0.561,{2}
73Lkj6zuRBzmUJVljC3lcV,De costas para o mar,Rodox,hard-rock,40,0.961,150.021,0.781,{3}
0RlvZoIzkQdr5VucJGFEPH,Noite Inteira,Pitty;Lazzo Matumbi,hard-rock,40,0.877,121.986,0.787,{2}
732FW0hz2lljtNnULJfHa7,Remédio,Acústicos & Valvulados,hard-rock,40,0.933,130.073,0.666,"{2, 3}"
73lIldE4SbKxglgJXiQ7cd,Maldito Hippie Sujo,Matanza,hard-rock,40,0.991,164.969,0.754,{3}
77mnypCdtuUwwQszzh2CKi,Gordelícia - Ao Vivo | Acústico,Raimundos,hard-rock,40,0.978,174.087,0.479,{3}
5PkfL56EWMQlFrIakXjrsV,Dance Of Death,Iron Maiden,hard-rock,41,0.868,130.457,0.3,{2}
2vNw57KPaYDzkyPxXYUORX,Nightrain,Guns N' Roses,hard-rock,64,0.992,149.412,0.243,{3}
4ItljeeAXtHsnsnnQojaO2,D'yer Mak'er - Remaster,Led Zeppelin,hard-rock,66,0.929,163.503,0.556,{3}
71SvEDmsOwIWw1IozsZoMA,Any Way You Want It,Journey,hard-rock,73,0.932,138.158,0.571,"{2, 3}"
0uPCCa70CruViP9HTpR4ZS,O Futuro É Um Labirinto Pra Quem Não Sabe O Que Quer,Charlie Brown Jr.,hard-rock,39,0.962,158.789,0.711,{3}
52VZR0uCDHuiyLpkgA84d8,No Estar Aquí,Fiskales Ad-Hok,hard-rock,40,0.982,165.896,0.557,{3}
7bDVcyCsENX57qgjk2twzU,Up Around The Bend,Hanoi Rocks,hard-rock,38,0.927,140.108,0.718,{3}
3enLmvppgGgo2AGl5whW0m,Em Respeito Ao Vício,Matanza,hard-rock,39,0.998,171.075,0.149,{3}
1LcnI3qjdUdJTml8zX1bAN,A Sua Assinatura,Matanza,hard-rock,40,0.979,176.127,0.692,{3}
7ejyUCWw9t9AbeOrCj5p7t,"O Que Está Feito, Está Feito",Matanza,hard-rock,39,0.979,135.898,0.686,"{2, 3}"
5qOolZ12Z4kucBfKlUJeYp,Palhas do Coqueiro - Ao Vivo | Acústico,Raimundos,hard-rock,39,0.966,131.567,0.406,"{2, 3}"
2fB4EWHpiADO2Bv2Dzenmi,Papeau Nuck Doe - Ao Vivo | Acústico,Raimundos,hard-rock,40,0.965,176.062,0.83,{3}
3439OLNIeD3y68kVuoZUO5,"Girls, Girls, Girls",Mötley Crüe,hard-rock,26,0.922,140.098,0.514,{3}
7dEKwMoUZCpvUFLLuJQjju,I Was Made For Lovin' You - Single Mix,KISS,hard-rock,63,0.856,128.518,0.902,{2}
5S1TBgi9opW9tmK7aXaZyq,The Final Countdown - Remixed,Europe,hard-rock,50,0.897,119.084,0.555,{2}
4YsgFGkP1KeSFDWfZqVioX,Dance of Death - 2015 Remaster,Iron Maiden,hard-rock,55,0.876,124.584,0.296,{2}
5IVA7WzOlWrmZh8EqZqMaw,Looking Down the Barrel of Today,Hatebreed,hard-rock,70,0.986,180.085,0.501,{3}
0QV3swr7L8MZr72lL2izV1,Hardwired,Metallica,hard-rock,63,0.991,186.124,0.53,{3}
3wFGRek61NIF330UwJCI52,Aces High - 2015 Remaster,Iron Maiden,hard-rock,65,0.936,133.065,0.756,"{2, 3}"
2IpyGcvQ2sBAd2AmJ1mbIC,Quebra-Mar,Charlie Brown Jr.,hard-rock,38,0.985,177.08,0.411,{3}
5Pcskq8iLMAGMuJP5DCHfa,From out of Nowhere,Faith No More,hard-rock,39,0.989,161.183,0.0862,{3}
5a0bHLSL5t4eRNKjmh9PyV,Tão Iguais,Dead Fish,hard-rock,37,0.976,124.022,0.326,{2}
2ZnuIK4LbnJMXWDxhXAuSg,Proibida Pra Mim (Grazon),Charlie Brown Jr.,hard-rock,38,0.934,163.742,0.921,{3}
0AUf5eIgz3Lxww4BRzhM4J,Al Patibulo,Machuca,hard-rock,39,0.907,149.14,0.503,{3}
74niLvcQCxCi90ZzPnVVFM,Onde Não Existe A Paz Não Existe O Amor,Charlie Brown Jr.,hard-rock,38,0.959,170.035,0.936,{3}
2SgPrP39liz9qtXK7Zq3sf,Odiosa Natureza Humana,Matanza,hard-rock,39,0.995,181.269,0.53,{3}
0vwuwEWl4gyO0IdxkbLoBd,Pior Cenário Possível,Matanza,hard-rock,38,0.976,133.104,0.453,"{2, 3}"
0ZqUiG5tz5lFQrZ6Opp5GN,Até a Hora de Parar,Acústicos & Valvulados,hard-rock,38,0.902,120.059,0.558,{2}
7ikJw7nFIbtKlRx97TZ2aB,O Pão da Minha Prima / Monkey Man - Ao Vivo | Acústico,Raimundos,hard-rock,38,0.928,134.748,0.723,"{2, 3}"
4j7GkwzZTidryYlrgvzY6u,Big City Nights (2015 - Remaster),Scorpions,hard-rock,25,0.936,137.627,0.662,"{2, 3}"
3vV3cr2TpPqFk07zxYUbla,Cum on Feel the Noize,Quiet Riot,hard-rock,72,0.92,145.085,0.37,{3}
2V8KvnD5LVeeDChMWEkSzC,Nothin' But A Good Time - Remastered 2006,Poison,hard-rock,69,0.974,129.088,0.531,{2}
0JPesMURlkeCSWDB9kPm9p,Transar No Escuro,Charlie Brown Jr.,hard-rock,38,0.968,170.03,0.555,{3}
5nQ7ULdDyfeZUO2R441Mwm,I Wanna Be,Pitty,hard-rock,37,0.954,174.061,0.961,{3}
24POLNX0OpqDtFDYHJ4WlX,"Você Vai De Limusine, Eu Vou De Trem",Charlie Brown Jr.,hard-rock,38,0.916,164.085,0.595,{3}
3k0ZOkB5j9mlrkxsbTd7Z0,Danke,Böhse Onkelz,hard-rock,37,0.905,164.934,0.497,{3}
0imIUyJusF5SD8HMaOuj2P,Nêga Jurema,Raimundos,hard-rock,38,0.886,133.762,0.549,{2}
1uCM2mchqMjPrjKhfgsUWa,O Chamado do Bar,Matanza,hard-rock,37,0.983,121.971,0.6,{2}
1DOeqZUzpw3ChK8giHtCLr,Liberdade Acima De Tudo,Charlie Brown Jr.,hard-rock,38,0.993,121.961,0.45,{2}
5AePsqvBUFJhzzrUTgTN5r,A Menor Paciência,Matanza,hard-rock,38,0.974,140.961,0.83,{3}
4rbXqH5cfnUCOH1hZx21zP,Saco Cheio e Mau-Humor,Matanza,hard-rock,38,0.995,175.17,0.273,{3}
5YTUCrGykjWXPwhqE2w5Fp,Me Lambe - Ao Vivo | Acústico,Raimundos,hard-rock,38,0.953,174.003,0.689,{3}
6RbC38oDCIXD8V2AOU1Tjr,The Memory Remains,Metallica;Marianne Faithfull,hard-rock,63,0.901,143.646,0.547,{3}
0K6yUnIKNsFtfIpTgGtcHm,Limelight,Rush,hard-rock,67,0.854,131.18,0.788,{2}
50CMxnG6F6U4ffjn243Ubi,Vossa Excelência,Titãs,hard-rock,37,0.94,173.992,0.405,{3}
0QSPohbvsYOEcvkHnok13V,Erro +55,Project46,hard-rock,37,0.978,159.981,0.267,{3}
6pkRLVS9TJKKFzEyZI7QFv,Sombras da Caverna,Dead Fish,hard-rock,36,0.947,133.005,0.454,"{2, 3}"
5XtQX7YAnDR7ki1yJYfrUU,Noite,Dead Fish,hard-rock,36,0.937,138.009,0.494,"{2, 3}"
473BctFOaLD34baSLIr3AS,Palhas do coqueiro,Raimundos,hard-rock,37,0.95,145.29,0.478,{3}
2TlQN2FxABjvDZnDjSivgq,Matadouro 18,Matanza,hard-rock,37,0.978,182.956,0.396,{3}
58H9IlJTYcpY66NX0ysI9P,Kick Out The Jams,Monster Magnet,hard-rock,0,0.973,144.106,0.593,{3}
6Oc5Zi5JXqeUglSfWpno7i,Deixa Ela Entrar,Pitty,hard-rock,37,0.917,136.64,0.245,"{2, 3}"
5604H05rNS7jguXPJx4vgm,Sereia da Pedreira - Ao Vivo | Acústico,Raimundos,hard-rock,37,0.95,174.155,0.952,{3}
2wJJNgD6GrKoQ435VxTRv6,MAYDAY (feat. Ryo from Crystal Lake),coldrain;Ryo,hard-rock,61,0.97,121.054,0.488,{2}
2YTwVDQOSGclX2N3AKetOP,The Four Horsemen - Remastered,Metallica,hard-rock,60,0.938,203.79,0.327,{3}
2E7W1X4maFFcjHrVrFA7Vs,Bark at the Moon,Ozzy Osbourne,hard-rock,67,0.961,146.591,0.305,{3}
6fybp4N6eW3bsFAvARxyVe,Ain't Talkin' 'Bout Love - 2015 Remaster,Van Halen,hard-rock,68,0.938,139.138,0.71,"{2, 3}"
3i25w2HOWoafnTIiWJCL71,Fool in the Rain - Remaster,Led Zeppelin,hard-rock,64,0.912,131.403,0.702,"{2, 3}"
5ij7PgYsUYHMXMFDWcZqww,Eu Não Posso Mais,Pense,hard-rock,36,0.984,170.007,0.803,{3}
2kN4QoSDlH88nPT2Z1zfvk,Charlie Brown Jr. - Ao Vivo - Chegou Quem Faltava,Charlie Brown Jr.,hard-rock,36,0.973,120.976,0.659,{2}
2UsDkGHdQxiivgHhyTDtpd,Gimme o Anel / Sheik - Ao Vivo - Chegou Quem Faltava,Charlie Brown Jr.,hard-rock,36,0.961,122.202,0.521,{2}
2bR7PRHMdePRvBk83nWEfa,Mantenha A Dúvida E Espere Até Ouvir Falar De Nós,Charlie Brown Jr.,hard-rock,37,0.983,155.265,0.572,{3}
2VoAE0zhXuNdPbHQ7dJNMw,Te Levar Daqui,Charlie Brown Jr.,hard-rock,36,0.976,116.988,0.488,{2}
3iqYQt3wKwFXIx6Kp54uW9,Sabendo Que Posso Morrer,Matanza,hard-rock,36,0.963,175.905,0.749,{3}
79sAKlbEzoucUZEVb2Ykf2,Abrir Seus Olhos,Charlie Brown Jr.,hard-rock,36,0.979,181.265,0.863,{3}
4IiNzisjpu8nMqp9XOsu66,Big Lizard,The Dead Milkmen,hard-rock,38,0.953,187.714,0.677,{3}
2IdFCGg70vpQbQL0hJmM2L,Descubra O Que Há De Errado Com Você,Charlie Brown Jr.,hard-rock,36,0.982,127.295,0.478,{2}
1Qxxs9HPT8cXHZbRH7Ete2,"Taberneira, Traga o Gim",Matanza,hard-rock,37,0.943,163.901,0.919,{3}
67q0QsfLcTa2SqhP2wQbia,Used To Love Her,Guns N' Roses,hard-rock,61,0.902,135.46,0.909,"{2, 3}"
2j0zExWFB0PowLOeoZosjK,Touch Too Much,AC/DC,hard-rock,63,0.906,123.1,0.605,{2}
6Wn3pdFtAcnYJyJVITwt7N,Girls Got Rhythm,AC/DC,hard-rock,61,0.979,137.794,0.535,"{2, 3}"
38fIaph07Kd8ZIN6l17ZJs,Whiplash - Remastered,Metallica,hard-rock,62,0.916,158.042,0.192,{3}
6b6uLZsoGhObYexIxnRbIb,Hangar 18 - Remastered,Megadeth,hard-rock,63,0.988,115.301,0.149,{2}
2LQbBzrXkgQHnCDUmHjReH,"Too Much, Too Young, Too Fast",Airbourne,hard-rock,65,0.873,114.03,0.398,{2}
7zscdQe9CjzXnqT3P1Ey7K,If You Want Blood (You've Got It),AC/DC,hard-rock,63,0.932,141.243,0.54,{3}
6BYA4svtumypd2sYonGCIJ,Roda,Pitty;BaianaSystem,hard-rock,36,0.899,135.957,0.388,{2}
35EGJJhFbcdlWIMF1azyBc,Se Você Pensa - Ao Vivo,Pitty,hard-rock,36,0.92,112.325,0.436,{2}
028gJz6O9HREJ0bKUK8gpQ,Quinta-Feira - Ao Vivo - Chegou Quem Faltava,Charlie Brown Jr.,hard-rock,36,0.912,151.268,0.594,{3}
6ZDqlISeQlTIW50mX2qklc,Mary Jane,Planet Hemp,hard-rock,36,0.965,162.525,0.234,{3}
3EWFBvLioK1qI0X8M9ZJuq,Milésima Canção de Amor,Acústicos & Valvulados,hard-rock,36,0.869,119.968,0.634,{2}
1Yb9pIPxX52UekANEC7d9n,Querem Meu Sangue (The Harder They Come) - Ao Vivo [Participação Especial de Jimmy Cliff],Titãs,hard-rock,36,0.871,124.792,0.867,{2}
1Ap9wotYS99H8R17VONySZ,We’ll Be Back,Megadeth,hard-rock,61,0.96,174.952,0.417,{3}
35Aj3CGTmWkjGr4bjYmkk5,Dr. Feelgood (2021- Remaster),Mötley Crüe,hard-rock,23,0.964,110.959,0.36,{2}
5a2hIQWInPjqkkFiUEgxoX,Peace Sells - Remastered,Megadeth,hard-rock,63,0.932,138.042,0.376,"{2, 3}"
7cmghYOaklEOiHB3mzjkjY,Freight Train,Vandenberg,hard-rock,35,0.921,128.974,0.562,{2}
2LbGrzVnDIsuDOAcb0TZSy,O Nosso Blues,Charlie Brown Jr.,hard-rock,36,0.907,155.142,0.95,{3}
19BMNNjQ3Ou1H9xKtUTmo5,Sempre Que Eu Fico Feliz Eu Bebo,Gramofocas,hard-rock,36,0.917,140.187,0.705,{3}
1piM8rR9mhSTPuosi0NKay,"O Mundo é Bão, Sebastião",Titãs,hard-rock,35,0.988,155.853,0.488,{3}
7LfCxBT8PCrWc62KweFhX5,What?,Rob Zombie,hard-rock,35,0.976,139.995,0.826,"{2, 3}"
7CCldPeZu4xzCogGuevo4K,Lindo Momento,Fiskales Ad-Hok,hard-rock,36,0.954,111.152,0.428,{2}
5MUz4yymObmHrdgG3Zg62s,Sob a Mira,Matanza,hard-rock,35,0.988,182.035,0.442,{3}
19BiYYfuJXWWCPD3PITGxN,Assim Começa a Bebedeira,Matanza,hard-rock,36,0.941,170.081,0.742,{3}
7y8zTRFIaJmVLLBuwRyovA,"Bocas Ordinárias, Guerrilhas - Extra - Turne Internacional",Charlie Brown Jr.,hard-rock,35,0.992,163.943,0.673,{3}
